"","listing_id","Mean","Max","Min","Median","Std"
"16912",9440561,22,29,4,28,12
"16913",9440651,30,31,29,29,1
"16914",9441075,26,31,3,30,8
"16915",9441522,29,31,3,30,6
"16916",9441770,25,31,5,29,10
"16917",9442745,5,8,2,5,4
"16918",9443536,8,13,2,7,5
"16919",9444143,25,31,2,29,9
"16920",9446908,29,31,3,30,6
"16921",9448585,28,31,7,30,7
"16922",9448683,25,31,2,30,9
"16923",9449086,22,29,6,26,11
"16924",9449281,2,4,1,2,2
"16925",9449296,29,31,3,30,6
"16926",9449381,28,31,3,30,6
"16927",9450028,27,31,1,30,8
"16928",9450362,28,31,7,30,6
"16929",9450858,28,31,3,30,7
"16930",9450975,28,31,3,30,8
"16931",9451026,16,29,8,14,9
"16932",9451189,29,31,3,31,6
"16933",9451224,27,31,7,30,7
"16934",9451235,28,31,3,30,6
"16935",9451265,29,31,3,30,6
"16936",9451335,28,31,8,30,6
"16937",9451399,22,29,2,27,11
"16938",9451455,25,31,2,30,11
"16939",9451460,7,7,7,7,NA
"16940",9451462,8,12,3,8,5
"16941",9451464,26,31,3,30,9
"16942",9451471,28,31,3,30,7
"16943",9451568,6,12,1,5,6
"16944",9451693,29,31,3,30,6
"16945",9451997,28,31,3,30,7
"16946",9452000,29,31,3,30,6
"16947",9452143,4,5,2,4,2
"16948",9452211,22,30,5,28,12
"16949",9452248,28,31,3,30,6
"16950",9452260,23,29,15,26,7
"16951",9452557,18,21,15,18,4
"16952",9452595,16,31,1,16,21
"16953",9452670,22,31,9,28,10
"16954",9452736,29,31,3,31,6
"16955",9452792,28,31,1,30,8
"16956",9452820,22,31,10,24,9
"16957",9452840,29,31,3,30,6
"16958",9452880,16,16,15,16,1
"16959",9452956,27,31,8,30,7
"16960",9452970,27,31,1,30,9
"16961",9452999,21,24,19,20,3
"16962",9453061,28,31,3,30,8
"16963",9453079,16,28,1,18,14
"16964",9453113,12,13,10,12,2
"16965",9453228,22,29,16,22,9
"16966",9453263,29,31,3,30,6
"16967",9453339,28,31,2,30,8
"16968",9453349,2,2,2,2,0
"16969",9453351,28,31,1,30,8
"16970",9453357,27,31,1,30,8
"16971",9453372,30,31,22,30,2
"16972",9453413,28,31,3,30,6
"16973",9453435,30,31,27,30,1
"16974",9453529,26,31,2,30,9
"16975",9453668,28,31,8,30,6
"16976",9453672,25,31,1,30,10
"16977",9453785,26,31,1,30,9
"16978",9453795,27,31,1,30,9
"16979",9453859,28,31,3,30,7
"16980",9453918,28,31,1,30,8
"16981",9453942,28,31,3,30,7
"16982",9454074,28,31,3,30,7
"16983",9454237,28,31,1,30,8
"16984",9454250,25,31,1,30,10
"16985",9454308,30,31,28,30,1
"16986",9454384,22,29,6,27,11
"16987",9454385,28,31,1,30,9
"16988",9454417,29,31,3,30,6
"16989",9454506,23,29,6,28,11
"16990",9454512,22,31,3,28,11
"16991",9454534,8,16,2,8,6
"16992",9454613,15,28,3,14,12
"16993",9454692,4,6,2,4,3
"16994",9455052,27,31,16,30,6
"16995",9455060,3,4,2,3,1
"16996",9455159,29,31,3,31,6
"16997",9455607,4,9,1,2,4
"16998",9455774,14,17,11,14,4
"16999",9455801,3,3,3,3,NA
"17000",9455881,23,31,1,30,13
"17001",9456098,28,31,3,30,7
"17002",9456139,9,19,1,8,8
"17003",9461053,25,31,1,30,11
"17004",9461163,26,31,1,30,9
"17005",9461465,28,31,8,30,6
"17006",9461754,29,31,3,30,6
"17007",9462387,29,31,17,30,4
"17008",9462452,24,24,24,24,NA
"17009",9462879,12,17,7,12,7
"17010",9462952,28,31,6,30,6
"17011",9463082,29,31,3,30,6
"17012",9463310,6,6,5,6,1
"17013",9463384,27,31,1,30,8
"17014",9463463,27,31,3,30,8
"17015",9463466,26,31,18,29,6
"17016",9463714,29,31,3,30,6
"17017",9464007,29,31,3,31,6
"17018",9464022,27,31,3,30,8
"17019",9464071,26,31,3,30,8
"17020",9464114,5,16,1,2,7
"17021",9464125,29,31,3,31,6
"17022",9464139,27,31,9,30,7
"17023",9464156,25,31,19,25,8
"17024",9464215,29,31,3,30,6
"17025",9464247,28,31,9,30,7
"17026",9464308,21,29,14,20,6
"17027",9464467,29,31,3,31,6
"17028",9464483,27,31,1,30,8
"17029",9464513,28,31,1,30,8
"17030",9464549,22,31,1,28,11
"17031",9464585,28,31,1,30,8
"17032",9464604,26,26,26,26,NA
"17033",9464618,29,31,3,30,6
"17034",9464630,25,31,1,30,11
"17035",9464642,25,31,21,23,5
"17036",9464694,27,31,9,30,7
"17037",9464729,28,31,3,30,7
"17038",9464776,28,31,3,30,6
"17039",9464800,18,31,3,15,11
"17040",9464976,25,31,1,30,10
"17041",9465000,23,31,1,30,10
"17042",9465104,22,29,5,28,12
"17043",9465111,16,29,4,15,8
"17044",9465159,11,26,4,7,10
"17045",9465161,25,31,1,30,10
"17046",9465207,2,2,1,2,1
"17047",9465227,25,31,3,30,11
"17048",9465257,28,31,9,30,6
"17049",9465267,27,31,1,30,8
"17050",9465373,28,31,1,30,8
"17051",9465609,10,14,7,10,5
"17052",9465653,29,31,3,30,7
"17053",9465680,21,31,2,29,13
"17054",9465720,28,31,9,30,6
"17055",9465739,30,31,27,31,1
"17056",9465746,29,31,9,30,6
"17057",9465757,25,31,3,30,10
"17058",9465841,25,31,2,30,9
"17059",9465865,28,31,3,30,8
"17060",9465897,28,31,3,30,6
"17061",9465905,28,31,3,30,7
"17062",9465953,29,31,3,30,6
"17063",9465984,18,29,6,15,10
"17064",9466069,27,31,5,30,8
"17065",9466158,28,31,3,30,6
"17066",9466231,28,31,1,30,8
"17067",9466335,4,6,1,4,4
"17068",9466339,29,31,3,31,6
"17069",9466419,24,31,1,30,10
"17070",9466420,1,1,1,1,0
"17071",9466573,6,11,1,6,7
"17072",9466616,27,31,1,30,9
"17073",9466783,27,31,2,30,9
"17074",9467015,12,21,2,13,8
"17075",9467150,22,31,2,25,10
"17076",9467218,28,31,1,30,8
"17077",9467399,28,31,1,30,8
"17078",9467444,24,31,8,29,11
"17079",9467484,29,31,3,30,6
"17080",9467491,29,31,9,30,6
"17081",9467601,27,31,9,30,7
"17082",9467664,28,31,3,30,6
"17083",9467689,20,31,1,24,12
"17084",9467762,28,31,13,30,6
"17085",9467857,25,31,1,30,10
"17086",9467881,29,31,3,30,6
"17087",9468051,27,31,1,30,9
"17088",9468085,27,31,1,30,9
"17089",9468130,23,31,1,30,13
"17090",9468151,24,31,1,28,9
"17091",9468515,4,7,1,4,4
"17092",9468533,7,7,7,7,NA
"17093",9469326,28,31,1,30,8
"17094",9469542,28,31,10,30,7
"17095",9470378,25,31,1,30,10
"17096",9475402,15,29,1,15,20
"17097",9475599,12,12,12,12,NA
"17098",9475638,1,1,1,1,NA
"17099",9475817,28,31,9,30,6
"17100",9475977,27,31,1,30,9
"17101",9476147,27,31,9,30,8
"17102",9476515,29,31,3,30,6
"17103",9476548,29,31,3,30,6
"17104",9476572,28,31,3,30,8
"17105",9476590,20,27,13,20,10
"17106",9476679,27,31,1,30,9
"17107",9476694,1,2,1,1,1
"17108",9476881,20,31,6,23,10
"17109",9477024,23,31,3,30,11
"17110",9477052,27,31,10,30,7
"17111",9477113,26,31,3,30,9
"17112",9477124,29,31,3,30,6
"17113",9477164,28,31,6,30,7
"17114",9477191,26,28,25,26,2
"17115",9477266,27,31,1,30,8
"17116",9477371,29,31,3,30,6
"17117",9477372,16,29,3,18,12
"17118",9477710,29,31,3,30,6
"17119",9477770,29,31,3,30,6
"17120",9477936,29,31,3,30,6
"17121",9477998,26,31,2,30,10
"17122",9478030,29,31,3,31,6
"17123",9478097,24,31,1,30,12
"17124",9478143,28,31,3,30,7
"17125",9478335,26,31,3,30,9
"17126",9478373,29,31,3,31,6
"17127",9478611,28,31,13,30,5
"17128",9478636,28,31,3,30,7
"17129",9478681,25,31,15,30,7
"17130",9478810,22,31,3,22,9
"17131",9478842,27,31,3,30,8
"17132",9478849,19,29,10,18,9
"17133",9479219,27,31,1,30,9
"17134",9479227,27,31,1,30,9
"17135",9479274,28,31,1,30,8
"17136",9479297,29,31,3,30,6
"17137",9479302,22,31,1,30,11
"17138",9479342,28,31,1,30,8
"17139",9479391,2,2,2,2,NA
"17140",9479416,26,29,24,26,4
"17141",9479443,7,17,2,5,5
"17142",9479507,23,31,1,30,11
"17143",9479521,8,11,4,10,3
"17144",9479566,26,31,1,30,9
"17145",9479630,28,31,3,31,7
"17146",9479717,17,27,7,17,14
"17147",9479747,27,31,6,30,8
"17148",9479752,10,10,10,10,NA
"17149",9479754,29,31,3,31,6
"17150",9479766,29,31,3,30,6
"17151",9479794,22,31,14,21,9
"17152",9479873,26,31,1,30,10
"17153",9479957,27,31,1,30,8
"17154",9480106,30,31,23,30,2
"17155",9480207,29,31,3,30,6
"17156",9480234,7,8,6,7,1
"17157",9480467,29,31,3,30,6
"17158",9480597,28,31,10,30,6
"17159",9480717,28,31,10,30,6
"17160",9480757,28,31,20,30,5
"17161",9480881,9,20,1,7,7
"17162",9480898,1,1,1,1,NA
"17163",9480984,29,31,27,29,2
"17164",9481005,27,31,1,30,9
"17165",9481045,27,31,1,30,9
"17166",9481078,29,31,3,30,6
"17167",9481446,28,31,3,30,6
"17168",9481459,27,31,3,30,8
"17169",9481484,28,31,3,30,6
"17170",9481553,28,31,3,30,6
"17171",9481646,10,20,3,13,6
"17172",9481660,29,31,3,30,6
"17173",9481724,20,31,7,18,9
"17174",9481752,27,31,12,30,6
"17175",9481909,27,31,1,30,9
"17176",9481928,29,31,3,31,6
"17177",9482079,2,2,1,2,1
"17178",9482127,24,24,24,24,NA
"17179",9482223,29,31,3,30,6
"17180",9482257,23,31,1,29,12
"17181",9482351,18,23,14,18,6
"17182",9482367,27,31,3,30,8
"17183",9482477,11,24,4,11,8
"17184",9482514,27,31,22,28,4
"17185",9482726,29,31,3,30,6
"17186",9483043,25,31,1,30,11
"17187",9483297,23,28,18,23,7
"17188",9483486,24,31,3,30,10
"17189",9485136,26,27,25,26,1
"17190",9486374,4,6,2,4,3
"17191",9488155,28,31,3,30,6
"17192",9489755,25,31,4,29,8
"17193",9490637,29,31,3,30,6
"17194",9490854,25,31,3,28,9
"17195",9492300,28,31,10,30,6
"17196",9492615,29,31,3,31,6
"17197",9493190,29,31,3,30,6
"17198",9493445,29,31,3,30,6
"17199",9493473,26,31,1,30,10
"17200",9493623,28,31,1,30,8
"17201",9493778,29,31,11,30,5
"17202",9493993,30,31,28,30,2
"17203",9494182,26,31,3,30,8
"17204",9494340,20,31,5,20,10
"17205",9494426,15,19,12,14,4
"17206",9494451,29,31,3,31,6
"17207",9494845,26,31,1,30,9
"17208",9494907,4,8,1,4,5
"17209",9495077,28,31,1,30,8
"17210",9495124,22,31,1,30,13
"17211",9495150,25,31,11,30,7
"17212",9495196,28,31,1,30,8
"17213",9495320,29,31,11,30,6
"17214",9495343,27,31,5,30,7
"17215",9495402,29,31,3,30,6
"17216",9495650,1,1,1,1,NA
"17217",9495684,12,21,4,12,12
"17218",9495756,29,31,3,30,6
"17219",9495760,29,31,3,30,6
"17220",9495873,29,31,3,30,6
"17221",9496144,11,20,4,8,7
"17222",9496246,25,31,1,30,12
"17223",9496548,28,31,3,30,7
"17224",9496638,29,31,3,31,6
"17225",9496645,28,31,18,30,4
"17226",9496810,24,31,3,30,10
"17227",9496867,29,31,3,30,6
"17228",9496891,26,31,1,30,10
"17229",9496904,27,31,1,30,8
"17230",9497019,28,31,3,30,6
"17231",9497071,22,29,15,22,10
"17232",9497391,27,31,1,30,8
"17233",9497411,29,31,3,30,6
"17234",9497437,28,31,3,30,8
"17235",9497545,27,31,1,30,8
"17236",9497614,29,31,3,31,6
"17237",9497701,16,26,6,17,10
"17238",9497746,29,31,3,30,6
"17239",9497772,28,31,11,30,6
"17240",9497916,28,31,3,30,7
"17241",9497977,19,26,11,22,5
"17242",9498007,29,31,18,30,4
"17243",9498470,29,31,3,30,6
"17244",9498662,28,31,11,30,6
"17245",9498756,28,31,3,30,6
"17246",9499141,17,26,11,13,8
"17247",9499147,26,31,1,30,11
"17248",9499224,28,31,11,30,6
"17249",9499416,26,31,1,30,9
"17250",9499683,28,31,3,30,7
"17251",9499737,9,10,8,9,1
"17252",9499792,21,29,11,22,7
"17253",9499914,28,31,3,30,7
"17254",9499940,19,29,6,20,11
"17255",9500002,28,31,1,30,8
"17256",9500082,29,31,3,31,6
"17257",9500128,29,31,11,30,5
"17258",9500152,28,31,3,30,6
"17259",9500190,26,26,26,26,NA
"17260",9500200,29,31,3,31,6
"17261",9500303,29,31,3,30,6
"17262",9500306,29,31,3,30,6
"17263",9500400,28,31,3,30,7
"17264",9500563,18,29,12,13,10
"17265",9500720,29,31,3,30,6
"17266",9501172,28,31,3,30,7
"17267",9501335,17,20,14,17,4
"17268",9501500,27,31,1,30,8
"17269",9501814,29,31,3,31,6
"17270",9503015,13,28,5,11,9
"17271",9503149,27,31,11,30,7
"17272",9504218,26,31,1,30,10
"17273",9508081,28,31,1,30,8
"17274",9508722,27,31,1,30,8
"17275",9509522,28,31,3,30,6
"17276",9510074,27,31,1,30,9
"17277",9510171,29,31,3,30,6
"17278",9510305,27,31,11,30,8
"17279",9510325,28,31,11,30,6
"17280",9511068,29,31,20,30,3
"17281",9511122,27,31,3,30,8
"17282",9511204,10,12,9,10,2
"17283",9511307,11,11,11,11,NA
"17284",9511476,27,31,8,30,9
"17285",9511497,25,31,2,30,9
"17286",9511600,30,31,25,30,2
"17287",9511632,27,31,1,30,9
"17288",9511634,28,31,3,30,6
"17289",9511942,29,31,11,30,5
"17290",9512128,27,31,3,30,8
"17291",9512132,28,31,1,30,8
"17292",9512177,7,12,1,7,5
"17293",9512549,29,31,3,30,6
"17294",9512786,28,31,12,30,6
"17295",9512854,27,31,3,30,7
"17296",9513034,28,31,1,30,8
"17297",9513080,24,31,3,30,10
"17298",9513345,28,31,3,30,6
"17299",9513364,16,29,4,16,9
"17300",9513661,7,8,6,7,1
"17301",9513671,1,1,1,1,NA
"17302",9513860,14,15,13,14,1
"17303",9513893,27,31,3,30,7
"17304",9514221,27,31,3,30,7
"17305",9514390,22,31,1,30,11
"17306",9514415,29,31,3,30,6
"17307",9514456,12,14,9,12,2
"17308",9514602,28,31,13,30,6
"17309",9514731,4,7,2,4,4
"17310",9514978,26,31,1,30,9
"17311",9515233,28,31,12,30,6
"17312",9515341,13,18,9,12,5
"17313",9515405,19,31,2,20,11
"17314",9515492,28,31,3,30,7
"17315",9515533,29,31,20,30,3
"17316",9515697,21,21,21,21,NA
"17317",9515783,25,31,1,30,10
"17318",9515979,12,18,6,11,6
"17319",9515983,25,31,3,30,10
"17320",9516115,27,31,12,30,7
"17321",9516153,2,3,1,2,1
"17322",9516175,29,31,3,30,6
"17323",9516367,23,31,5,28,10
"17324",9516448,29,31,3,31,6
"17325",9516456,28,31,3,30,7
"17326",9516607,24,31,3,30,9
"17327",9516629,22,29,15,23,7
"17328",9516634,28,31,3,30,6
"17329",9516685,23,31,1,30,11
"17330",9516768,29,31,3,31,6
"17331",9516854,5,6,2,6,2
"17332",9516933,9,13,6,8,3
"17333",9516975,29,31,3,30,6
"17334",9517065,29,31,19,30,4
"17335",9517250,14,26,3,15,8
"17336",9517564,23,30,6,28,12
"17337",9517617,28,31,3,30,7
"17338",9517714,27,31,1,30,8
"17339",9517998,27,31,21,28,4
"17340",9518174,28,31,3,30,6
"17341",9518214,28,31,12,30,6
"17342",9518245,27,31,3,30,8
"17343",9518247,28,31,1,30,8
"17344",9518395,29,31,3,31,6
"17345",9518685,27,31,6,30,8
"17346",9518854,28,31,12,30,6
"17347",9519433,25,31,3,30,10
"17348",9520351,6,10,1,6,6
"17349",9521007,20,30,9,20,15
"17350",9521931,25,31,3,28,7
"17351",9526067,28,31,20,28,4
"17352",9529152,29,31,12,30,5
"17353",9529187,26,31,1,30,9
"17354",9529496,29,31,3,30,6
"17355",9529899,28,31,3,30,8
"17356",9529918,23,24,22,23,1
"17357",9529960,20,31,1,26,12
"17358",9530108,28,31,12,30,5
"17359",9530223,28,31,9,30,8
"17360",9530260,29,31,3,31,6
"17361",9530375,1,1,1,1,0
"17362",9530391,29,31,3,30,6
"17363",9530421,28,31,12,30,6
"17364",9530623,29,31,3,30,6
"17365",9530830,28,31,3,30,8
"17366",9530930,29,31,13,30,5
"17367",9531079,29,31,3,30,6
"17368",9531141,26,31,1,30,9
"17369",9531321,29,31,3,30,6
"17370",9531329,29,31,3,30,6
"17371",9531431,8,13,4,8,6
"17372",9531450,22,27,17,22,7
"17373",9531655,4,7,1,4,4
"17374",9531860,11,26,3,4,13
"17375",9531895,26,31,1,30,9
"17376",9532047,27,31,1,30,8
"17377",9532138,27,31,7,30,9
"17378",9532140,1,1,1,1,0
"17379",9532296,23,31,1,30,12
"17380",9532662,19,31,3,28,14
"17381",9532697,21,31,3,29,14
"17382",9532775,29,31,3,30,6
"17383",9532810,28,31,3,30,7
"17384",9532851,23,31,9,25,7
"17385",9532860,22,31,5,25,10
"17386",9533163,15,29,6,10,12
"17387",9533257,26,31,3,30,9
"17388",9533872,28,31,13,30,5
"17389",9533906,26,31,1,30,9
"17390",9534189,24,26,22,24,3
"17391",9534328,28,31,19,30,5
"17392",9534351,28,31,13,30,6
"17393",9534386,29,31,3,30,6
"17394",9534640,18,27,9,18,8
"17395",9534888,27,31,3,30,8
"17396",9534912,9,26,1,4,11
"17397",9534963,28,31,13,30,5
"17398",9535005,29,31,3,31,6
"17399",9535109,27,31,1,30,9
"17400",9535430,28,31,1,30,8
"17401",9535474,2,3,1,1,1
"17402",9535742,28,31,13,30,5
"17403",9535757,29,31,3,31,6
"17404",9535874,6,9,4,6,4
"17405",9535997,7,7,7,7,NA
"17406",9536132,10,16,6,9,4
"17407",9536203,29,31,3,30,6
"17408",9536212,6,9,4,6,4
"17409",9536222,11,16,6,11,7
"17410",9536441,29,31,3,30,6
"17411",9536584,28,31,3,30,8
"17412",9536592,29,31,13,30,5
"17413",9536608,29,31,3,30,6
"17414",9537169,2,2,2,2,0
"17415",9537183,23,31,5,30,9
"17416",9537283,27,31,16,29,5
"17417",9537333,27,31,2,30,9
"17418",9537389,29,31,3,30,6
"17419",9537447,28,31,3,30,7
"17420",9537530,28,31,1,30,8
"17421",9537596,3,3,3,3,NA
"17422",9537762,23,31,3,30,11
"17423",9537776,26,29,22,28,4
"17424",9538002,27,31,5,30,9
"17425",9538497,20,31,3,30,12
"17426",9542449,29,31,3,30,6
"17427",9543706,27,31,1,30,9
"17428",9544116,29,31,3,30,6
"17429",9545145,30,31,29,30,1
"17430",9545948,27,31,3,30,7
"17431",9546328,29,31,3,30,6
"17432",9546528,26,31,3,30,9
"17433",9546638,6,7,5,6,1
"17434",9546968,28,31,3,30,7
"17435",9547047,29,31,13,30,5
"17436",9547088,25,31,3,28,9
"17437",9547315,28,31,14,30,5
"17438",9547455,28,31,21,29,4
"17439",9547681,16,21,8,18,6
"17440",9547770,10,25,3,6,10
"17441",9547798,26,31,1,30,11
"17442",9547977,24,31,3,30,10
"17443",9548028,20,31,8,20,16
"17444",9548218,28,31,3,30,8
"17445",9548478,12,22,3,12,13
"17446",9548624,26,31,3,30,8
"17447",9548736,27,31,1,30,9
"17448",9548856,14,20,9,14,8
"17449",9548882,28,31,3,30,6
"17450",9549213,26,31,4,30,7
"17451",9549496,26,31,14,28,6
"17452",9550008,27,31,1,30,8
"17453",9550191,18,28,6,21,11
"17454",9550592,27,31,1,30,8
"17455",9550810,29,31,3,30,6
"17456",9550824,21,28,11,23,7
"17457",9550865,11,12,10,11,1
"17458",9550902,11,11,11,11,NA
"17459",9551209,28,31,12,30,6
"17460",9551277,28,31,1,30,8
"17461",9551605,29,31,3,30,6
"17462",9551855,18,18,18,18,NA
"17463",9552093,26,31,14,30,7
"17464",9552345,27,31,9,30,7
"17465",9552525,29,31,3,31,6
"17466",9552587,26,31,3,30,9
"17467",9552730,8,13,3,8,7
"17468",9552782,28,31,3,30,6
"17469",9552913,27,31,1,30,9
"17470",9553259,23,31,1,30,11
"17471",9553298,12,26,6,8,10
"17472",9553717,28,31,1,30,7
"17473",9553770,29,31,3,30,7
"17474",9553783,29,31,3,30,6
"17475",9554532,26,31,3,30,9
"17476",9554728,10,22,1,9,10
"17477",9554915,18,23,6,23,8
"17478",9556437,29,31,26,29,3
"17479",9561203,28,31,3,30,8
"17480",9561654,25,31,5,28,10
"17481",9562028,26,31,16,27,6
"17482",9562129,12,27,1,7,14
"17483",9562177,17,29,3,18,11
"17484",9562295,25,31,1,30,10
"17485",9562391,30,30,29,30,1
"17486",9562695,12,20,5,12,11
"17487",9562741,29,31,3,31,6
"17488",9562832,29,31,3,30,6
"17489",9562891,29,31,3,30,6
"17490",9562909,28,31,14,30,5
"17491",9562939,28,31,1,30,8
"17492",9562974,29,31,18,30,4
"17493",9563022,29,31,22,30,3
"17494",9563095,2,4,1,2,2
"17495",9563105,28,31,1,30,8
"17496",9563125,27,31,3,30,8
"17497",9563154,21,31,2,30,13
"17498",9563309,25,31,1,30,11
"17499",9563344,26,31,20,26,5
"17500",9563359,29,31,3,31,6
"17501",9563497,27,31,1,30,8
"17502",9563512,26,31,1,30,9
"17503",9563533,6,7,6,6,1
"17504",9563593,29,31,15,30,4
"17505",9563624,22,31,5,28,11
"17506",9563785,7,13,1,7,8
"17507",9563917,26,31,8,30,8
"17508",9563943,23,31,1,30,12
"17509",9564047,23,31,1,30,11
"17510",9564087,27,31,3,30,7
"17511",9564107,27,31,13,30,6
"17512",9564296,27,31,1,30,8
"17513",9564309,29,31,15,30,4
"17514",9564372,24,31,1,30,12
"17515",9564404,15,31,6,8,14
"17516",9564410,26,31,3,30,8
"17517",9564427,28,31,3,30,7
"17518",9564479,28,31,3,30,7
"17519",9564496,18,29,6,18,10
"17520",9564514,23,31,10,26,9
"17521",9564515,26,31,2,30,9
"17522",9564516,27,31,3,30,7
"17523",9564669,29,31,3,30,6
"17524",9564753,27,31,21,28,4
"17525",9564825,29,31,3,30,6
"17526",9564906,12,22,4,12,7
"17527",9564919,29,31,3,30,6
"17528",9564997,20,31,6,22,12
"17529",9565142,29,31,3,30,6
"17530",9565202,1,1,1,1,NA
"17531",9565255,19,29,9,19,14
"17532",9565256,28,31,1,30,8
"17533",9565282,8,12,4,8,6
"17534",9565294,26,31,1,30,10
"17535",9565306,24,31,15,26,6
"17536",9565312,27,31,3,30,8
"17537",9565324,28,31,10,30,7
"17538",9565371,28,31,1,30,8
"17539",9565421,28,31,1,30,8
"17540",9565469,28,31,1,30,8
"17541",9565473,14,24,3,14,15
"17542",9565480,23,31,3,30,11
"17543",9565498,28,31,3,30,6
"17544",9565511,28,31,1,30,8
"17545",9565526,28,31,3,30,6
"17546",9565553,29,31,3,30,6
"17547",9565683,29,31,3,30,6
"17548",9565856,9,19,2,7,9
"17549",9565922,27,31,15,30,6
"17550",9565957,27,31,15,30,6
"17551",9566044,29,31,3,30,6
"17552",9566132,29,31,3,30,6
"17553",9566156,20,21,19,20,1
"17554",9566170,30,31,29,31,1
"17555",9566228,29,31,15,30,5
"17556",9566310,28,31,3,31,7
"17557",9566360,9,22,1,6,9
"17558",9566368,27,31,3,30,8
"17559",9566544,28,31,1,30,8
"17560",9566553,29,31,3,30,6
"17561",9566775,29,31,3,30,6
"17562",9566883,22,31,2,30,13
"17563",9566997,29,31,15,30,5
"17564",9567256,29,31,3,30,6
"17565",9567288,28,31,13,30,6
"17566",9567427,29,31,3,31,6
"17567",9567516,27,31,1,30,9
"17568",9567726,23,31,3,29,12
"17569",9567740,12,17,6,13,6
"17570",9567840,13,27,1,13,9
"17571",9568431,30,31,29,30,1
"17572",9568481,27,31,1,30,9
"17573",9568573,25,31,3,30,10
"17574",9568734,28,31,19,29,5
"17575",9568840,24,31,1,30,11
"17576",9569154,29,31,3,30,6
"17577",9569297,29,31,3,31,6
"17578",9569299,18,29,6,18,16
"17579",9570019,11,11,11,11,NA
"17580",9570093,26,31,1,30,11
"17581",9572333,28,31,15,30,5
"17582",9573847,20,23,16,20,2
"17583",9574733,19,30,1,27,13
"17584",9575048,8,14,3,7,5
"17585",9575176,27,31,1,30,8
"17586",9575321,24,31,1,30,11
"17587",9575368,4,7,1,5,3
"17588",9575694,26,31,3,30,10
"17589",9575960,27,31,15,30,6
"17590",9576026,26,29,22,26,5
"17591",9576062,27,31,1,30,9
"17592",9576080,29,31,3,30,6
"17593",9576098,29,31,3,30,6
"17594",9576157,28,31,3,31,7
"17595",9576343,28,31,3,31,7
"17596",9576703,29,31,3,30,6
"17597",9577024,29,31,3,30,6
"17598",9577058,24,25,23,24,1
"17599",9577071,29,31,3,30,6
"17600",9577123,28,31,16,30,5
"17601",9577416,29,29,29,29,NA
"17602",9577443,29,31,3,31,6
"17603",9577573,29,31,3,30,6
"17604",9577582,10,18,2,10,11
"17605",9577655,29,31,16,30,4
"17606",9577662,29,31,3,30,6
"17607",9577663,29,31,3,30,6
"17608",9577725,29,31,3,30,6
"17609",9577729,29,31,3,30,6
"17610",9577746,29,31,3,30,6
"17611",9577747,18,29,7,18,16
"17612",9577879,25,31,2,30,10
"17613",9578087,26,31,14,29,6
"17614",9578106,28,31,1,30,8
"17615",9578261,2,2,1,2,1
"17616",9578359,27,31,3,30,7
"17617",9578376,29,31,3,30,6
"17618",9578415,29,31,3,31,6
"17619",9578551,29,31,3,30,6
"17620",9578576,19,27,4,27,13
"17621",9578602,26,31,1,30,10
"17622",9578622,26,31,4,30,8
"17623",9578722,27,31,1,30,9
"17624",9578759,27,31,1,30,8
"17625",9578788,6,7,6,6,1
"17626",9578885,29,31,3,31,6
"17627",9578924,18,29,1,22,13
"17628",9578957,27,31,1,30,9
"17629",9579133,27,31,1,30,9
"17630",9579135,28,31,3,30,8
"17631",9579143,29,31,16,30,4
"17632",9579214,12,19,4,12,11
"17633",9579316,27,31,3,30,8
"17634",9579323,24,31,2,30,11
"17635",9579368,28,31,14,30,5
"17636",9579492,29,31,3,30,6
"17637",9579529,11,20,3,11,6
"17638",9579530,2,2,1,2,1
"17639",9579545,28,31,1,30,8
"17640",9579546,29,31,16,30,4
"17641",9579586,29,31,3,30,6
"17642",9579599,12,24,3,10,8
"17643",9579603,29,31,3,30,6
"17644",9579641,26,29,24,26,3
"17645",9579696,19,31,3,23,11
"17646",9579716,27,31,3,30,8
"17647",9579718,29,31,16,30,4
"17648",9579732,29,31,3,30,6
"17649",9579735,29,31,3,30,6
"17650",9579743,27,31,1,30,9
"17651",9579751,27,31,3,30,8
"17652",9579765,26,31,1,30,10
"17653",9579784,11,28,2,8,11
"17654",9579832,27,31,1,30,8
"17655",9579872,15,21,3,18,8
"17656",9579916,23,31,12,22,8
"17657",9579990,28,31,16,30,5
"17658",9580066,24,31,1,30,12
"17659",9580167,29,31,3,30,6
"17660",9580216,26,31,16,28,7
"17661",9580286,25,31,1,30,10
"17662",9580338,29,31,3,30,6
"17663",9580340,25,31,1,30,12
"17664",9580408,28,31,3,30,8
"17665",9580634,26,31,1,30,10
"17666",9580677,29,31,3,30,6
"17667",9580705,29,31,3,30,6
"17668",9580745,20,29,15,18,6
"17669",9580776,29,31,16,30,4
"17670",9580840,28,31,3,31,7
"17671",9580868,29,31,3,30,6
"17672",9581010,29,31,3,30,6
"17673",9581026,27,31,1,30,8
"17674",9581052,28,31,3,30,7
"17675",9581060,24,31,1,30,12
"17676",9581194,22,31,12,22,13
"17677",9581197,26,31,5,30,9
"17678",9581239,28,31,3,30,8
"17679",9581323,27,31,3,30,8
"17680",9581594,29,31,16,30,4
"17681",9581628,23,31,3,29,12
"17682",9581693,29,31,3,30,6
"17683",9581788,20,31,3,24,12
"17684",9582116,27,31,1,30,9
"17685",9582139,28,31,3,30,6
"17686",9582214,26,31,1,30,10
